submission_id,RT,age,comments,education,endTime,gender,languages,picture,question0,question1,question2,question3,question4,startDate,startTime,timeSpent,trial_name,trial_number,yesno-choice0,yesno-choice1,yesno-choice2,yesno-choice3,yesno-choice4
337,31610,51,N/A,Graduated High School,1.66186E+12,Male,English ,images/DOWNHazard100DOWNHazard0.gif,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 07:20:51 GMT-0400 (EDT),1.66186E+12,5.351566667,slider_rating,4,yes,yes,no,no,no
337,32514,51,N/A,Graduated High School,1.66186E+12,Male,English ,images/DOWNHazard0DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 07:20:51 GMT-0400 (EDT),1.66186E+12,5.351566667,slider_rating,5,yes,no,no,no,no
337,31371,51,N/A,Graduated High School,1.66186E+12,Male,English ,images/DOWNHazard0DOWNHazard0.gif,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 07:20:51 GMT-0400 (EDT),1.66186E+12,5.351566667,slider_rating,6,no,yes,no,no,yes
337,23788,51,N/A,Graduated High School,1.66186E+12,Male,English ,images/DOWNHazard100DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 07:20:51 GMT-0400 (EDT),1.66186E+12,5.351566667,slider_rating,7,no,no,no,no,no
338,49695,57,,Graduated High School,1.66186E+12,,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:12 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.048183333,slider_rating,1,yes,no,no,yes,no
338,38109,57,,Graduated High School,1.66186E+12,,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:12 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.048183333,slider_rating,2,yes,no,no,yes,no
338,48582,57,,Graduated High School,1.66186E+12,,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:12 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.048183333,slider_rating,3,no,no,no,no,yes
338,35373,57,,Graduated High School,1.66186E+12,,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:12 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.048183333,slider_rating,4,no,yes,yes,no,yes
338,38589,57,,Graduated High School,1.66186E+12,,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:12 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.048183333,slider_rating,5,yes,no,no,yes,yes
338,49214,57,,Graduated High School,1.66186E+12,,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:12 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.048183333,slider_rating,6,no,no,no,no,no
338,30990,57,,Graduated High School,1.66186E+12,,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:12 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.048183333,slider_rating,7,no,yes,yes,no,no
339,47149,30,,Graduated College,1.66186E+12,male,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 06:20:36 GMT-0500 (Central Daylight Time),1.66186E+12,5.7528,slider_rating,1,yes,no,yes,no,no
339,36798,30,,Graduated College,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 06:20:36 GMT-0500 (Central Daylight Time),1.66186E+12,5.7528,slider_rating,2,yes,no,no,no,no
339,22875,30,,Graduated College,1.66186E+12,male,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 06:20:36 GMT-0500 (Central Daylight Time),1.66186E+12,5.7528,slider_rating,3,no,yes,no,yes,yes
339,16932,30,,Graduated College,1.66186E+12,male,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 06:20:36 GMT-0500 (Central Daylight Time),1.66186E+12,5.7528,slider_rating,4,no,yes,yes,yes,yes
339,59956,30,,Graduated College,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 06:20:36 GMT-0500 (Central Daylight Time),1.66186E+12,5.7528,slider_rating,5,no,no,yes,yes,no
339,29602,30,,Graduated College,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 06:20:36 GMT-0500 (Central Daylight Time),1.66186E+12,5.7528,slider_rating,6,no,no,yes,no,no
339,56819,30,,Graduated College,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 06:20:36 GMT-0500 (Central Daylight Time),1.66186E+12,5.7528,slider_rating,7,no,no,no,no,no
340,49845,58,,Graduated College,1.66186E+12,male,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:22:16 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.498083333,slider_rating,1,no,no,no,yes,yes
340,33385,58,,Graduated College,1.66186E+12,male,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:22:16 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.498083333,slider_rating,2,yes,no,yes,no,no
340,23608,58,,Graduated College,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:22:16 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.498083333,slider_rating,3,yes,no,yes,no,no
340,23324,58,,Graduated College,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:22:16 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.498083333,slider_rating,4,no,no,no,no,yes
340,20141,58,,Graduated College,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:22:16 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.498083333,slider_rating,5,no,no,no,yes,yes
340,31813,58,,Graduated College,1.66186E+12,male,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:22:16 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.498083333,slider_rating,6,yes,no,yes,yes,yes
340,20983,58,,Graduated College,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:22:16 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.498083333,slider_rating,7,yes,no,yes,yes,no
341,43162,55,,Graduated College,1.66186E+12,Male,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:42 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.163883333,slider_rating,1,yes,no,yes,no,yes
341,43580,55,,Graduated College,1.66186E+12,Male,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:42 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.163883333,slider_rating,2,no,yes,no,yes,yes
341,47247,55,,Graduated College,1.66186E+12,Male,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:42 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.163883333,slider_rating,3,no,no,no,no,no
341,28443,55,,Graduated College,1.66186E+12,Male,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:42 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.163883333,slider_rating,4,no,yes,no,no,yes
341,28339,55,,Graduated College,1.66186E+12,Male,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:42 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.163883333,slider_rating,5,no,yes,no,yes,no
341,26693,55,,Graduated College,1.66186E+12,Male,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:42 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.163883333,slider_rating,6,yes,no,yes,no,no
341,34403,55,,Graduated College,1.66186E+12,Male,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:19:42 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.163883333,slider_rating,7,yes,no,yes,no,yes
343,21180,35,Great study,Graduated College,1.66186E+12,Male,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:23:48 GMT-0400 (Eastern Daylight Time),1.66186E+12,3.173616667,slider_rating,1,yes,no,yes,no,no
343,20226,35,Great study,Graduated College,1.66186E+12,Male,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:23:48 GMT-0400 (Eastern Daylight Time),1.66186E+12,3.173616667,slider_rating,2,no,yes,yes,yes,yes
343,19195,35,Great study,Graduated College,1.66186E+12,Male,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:23:48 GMT-0400 (Eastern Daylight Time),1.66186E+12,3.173616667,slider_rating,3,yes,no,no,no,no
343,18649,35,Great study,Graduated College,1.66186E+12,Male,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:23:48 GMT-0400 (Eastern Daylight Time),1.66186E+12,3.173616667,slider_rating,4,no,no,yes,no,no
343,14539,35,Great study,Graduated College,1.66186E+12,Male,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:23:48 GMT-0400 (Eastern Daylight Time),1.66186E+12,3.173616667,slider_rating,5,no,no,no,no,no
343,19051,35,Great study,Graduated College,1.66186E+12,Male,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:23:48 GMT-0400 (Eastern Daylight Time),1.66186E+12,3.173616667,slider_rating,6,no,no,yes,yes,no
343,17887,35,Great study,Graduated College,1.66186E+12,Male,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:23:48 GMT-0400 (Eastern Daylight Time),1.66186E+12,3.173616667,slider_rating,7,no,yes,no,yes,yes
344,33435,45,none,Graduated College,1.66186E+12,male,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:25:41 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.180916667,slider_rating,1,no,no,yes,no,yes
344,33702,45,none,Graduated College,1.66186E+12,male,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:25:41 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.180916667,slider_rating,2,yes,yes,no,no,no
344,32965,45,none,Graduated College,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:25:41 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.180916667,slider_rating,3,no,no,no,no,no
344,27447,45,none,Graduated College,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:25:41 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.180916667,slider_rating,4,no,no,yes,no,yes
344,23329,45,none,Graduated College,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:25:41 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.180916667,slider_rating,5,no,no,no,no,yes
344,17231,45,none,Graduated College,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:25:41 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.180916667,slider_rating,6,no,no,no,no,no
344,20271,45,none,Graduated College,1.66186E+12,male,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:25:41 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.180916667,slider_rating,7,yes,yes,no,yes,yes
345,92889,37,No additional comments,Graduated College,1.66186E+12,FEMALE,ENGLISH,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:20:35 GMT-0400 (Eastern Daylight Time),1.66186E+12,9.4446,slider_rating,1,yes,no,no,yes,yes
345,58549,37,No additional comments,Graduated College,1.66186E+12,FEMALE,ENGLISH,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:20:35 GMT-0400 (Eastern Daylight Time),1.66186E+12,9.4446,slider_rating,2,yes,no,no,yes,no
